area_type,total_sqft,bath,price,bhk,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka,other
0.0,3362.0,5,249.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1600.0,3,140.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,960.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,800.0,1,29.5,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1080.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1286.0,2,68.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1150.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1310.0,2,111.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1352.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,4,89.45,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1500.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2835.0,4,241.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1650.0,3,85.5,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1850.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1250.0,2,79.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1050.0,2,110.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1275.0,2,105.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1260.0,2,71.195,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1047.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2048.0,3,206.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1445.0,2,86.69,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1165.0,2,64.08,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1787.0,3,107.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,3600.0,4,330.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1095.0,2,55.85,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1816.0,3,119.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1680.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1220.0,2,63.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,980.0,2,86.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1424.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1290.0,2,89.9,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1720.0,2,130.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2320.0,2,160.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1237.0,3,78.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1800.0,3,93.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1150.0,1,52.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2732.0,4,194.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1840.0,1,95.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,5400.0,3,400.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1169.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1683.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3150.0,4,218.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,492.0,1,40.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1214.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1386.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1655.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2200.0,4,130.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,66.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1105.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,753.0,3,59.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1900.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1836.0,3,148.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1160.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1257.0,2,105.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1240.0,2,79.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1900.0,2,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1290.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,130.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,790.5,1,42.295,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1155.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,3900.0,6,260.0,6,0,0,0,0,0,0,0,0,0,0,1
2.0,456.0,1,15.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,125.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,71.22,2,0,0,0,0,0,0,0,0,0,0,1
2.0,3900.0,5,415.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1420.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2439.0,4,190.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1050.0,2,77.47,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1550.0,3,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1270.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1012.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,76.13,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1148.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1719.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,3000.0,4,264.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1335.0,2,110.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1320.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,656.0,1,38.77,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2087.01,4,135.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1161.0,2,59.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2249.81,4,245.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,645.0,1,39.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1230.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1817.0,3,102.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,124.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1050.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2110.0,4,120.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,500.0,1,17.5,1,0,0,0,0,0,0,0,0,0,0,1
1.0,4560.0,5,430.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1555.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1680.0,3,122.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2020.0,3,160.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1950.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1706.0,3,115.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,3000.0,4,300.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1135.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,700.0,1,35.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1385.0,2,69.25,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2061.0,4,175.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1335.0,2,73.43,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1015.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,105.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1445.0,2,83.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2760.0,4,290.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,845.0,2,45.82,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1762.0,3,112.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1303.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1560.0,2,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1636.0,3,83.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1332.0,2,101.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1012.0,2,59.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2640.0,6,225.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1650.0,3,94.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1245.0,2,120.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1224.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1186.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1535.0,3,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,905.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1447.0,2,75.97,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1485.0,2,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1245.0,2,100.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,711.0,1,42.65,1,0,0,0,0,0,0,0,0,0,0,1
2.0,3560.0,5,318.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,900.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1441.0,2,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1825.0,3,145.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1130.0,2,63.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1430.0,2,87.8,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1140.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1700.0,3,105.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2658.0,5,189.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1600.0,2,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3400.0,4,275.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,645.0,1,41.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1046.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,3000.0,6,300.0,6,0,0,0,0,0,0,0,0,0,0,1
2.0,975.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1903.0,3,165.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2996.0,4,200.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,3400.0,4,200.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1453.0,4,160.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1400.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1416.0,2,85.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1760.0,3,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1384.0,2,76.18,3,0,0,0,0,0,0,0,0,0,0,1
2.0,551.0,1,30.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1415.0,2,74.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1030.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,550.0,1,16.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,77.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1780.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1050.0,2,60.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1186.0,2,76.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,560.0,1,45.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2357.0,3,135.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1310.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1400.0,2,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1625.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2774.0,4,197.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,994.0,2,54.67,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1455.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1172.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1935.0,3,102.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1856.0,3,106.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2392.0,3,249.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1559.0,3,81.55,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1200.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1174.0,2,74.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1603.0,2,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1278.0,3,70.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,450.0,1,30.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,550.0,1,11.5,1,0,0,0,0,0,0,0,0,0,0,1
2.0,3000.0,4,301.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1960.0,3,138.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3496.0,4,262.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1700.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1275.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,650.0,1,40.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1495.0,2,110.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,3750.0,6,295.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1679.0,3,94.86,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1210.0,2,82.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1623.0,3,155.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,450.0,1,20.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1170.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1017.0,2,66.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,115.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,3,79.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1232.0,3,96.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,900.0,1,52.3,1,0,0,0,0,0,0,0,0,0,0,1
2.0,2100.0,3,204.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1910.0,3,150.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1280.0,2,120.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2439.0,5,170.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1174.0,2,78.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1045.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2125.0,3,107.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1246.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,991.0,2,64.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,110.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1400.0,2,78.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1575.0,3,80.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,600.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,940.0,2,48.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,600.0,1,45.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,500.0,1,55.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1844.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1830.0,4,150.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,900.0,3,79.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2648.0,3,238.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1475.0,3,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1788.0,3,164.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1855.0,3,140.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1850.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1721.0,3,93.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1059.0,2,62.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1480.0,3,75.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2400.0,2,228.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1500.0,2,87.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,4800.0,4,420.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1163.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1654.0,3,97.8,3,0,0,0,0,0,0,0,0,0,0,1
2.0,801.0,1,33.645,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1685.0,3,101.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1540.0,3,80.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1300.0,2,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1009.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1735.0,3,105.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,2480.0,4,265.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1575.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1360.0,2,77.61,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1246.0,2,67.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,998.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2400.0,3,250.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1130.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2733.0,5,259.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1354.0,2,98.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1389.0,2,94.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1172.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,470.0,1,21.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1040.0,2,78.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,664.0,1,34.0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,2,105.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1328.0,2,69.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1907.0,2,200.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,900.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1330.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2330.0,5,175.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1222.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,4446.0,3,410.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1320.0,2,95.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2000.0,4,130.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1305.0,2,110.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1150.0,2,57.5,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1890.0,4,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1069.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2400.0,3,177.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1680.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,2200.0,2,150.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1480.0,3,100.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1092.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1683.0,3,115.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1340.0,2,73.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2000.0,1,200.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1730.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1450.0,3,88.6,3,0,0,0,0,0,0,0,0,0,0,1
2.0,863.0,1,40.55,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1500.0,4,105.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1745.0,3,98.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,5384.0,5,420.0,5,0,0,0,0,0,0,0,0,0,0,1
2.0,1180.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1130.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2774.0,4,197.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1723.0,3,95.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1175.0,2,70.5,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1607.0,2,112.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1113.0,2,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1900.0,3,190.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,5150.0,4,559.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1398.0,2,97.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1152.0,1,66.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,966.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,110.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,3596.0,5,297.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1630.0,3,131.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1202.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1300.0,2,80.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1155.0,2,69.18,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1203.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1050.0,2,41.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1252.0,3,70.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1221.0,3,65.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1065.0,2,58.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,940.0,2,50.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1460.0,2,80.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1522.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1800.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,929.0,2,49.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,900.0,2,48.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,4041.0,4,345.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,770.0,1,43.82,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1066.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,4,130.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,620.0,1,25.0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1210.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,1000.0,3,90.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1500.0,2,99.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1600.0,3,130.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1007.0,2,64.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1150.0,2,72.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2400.0,3,252.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3628.0,4,246.0,4,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,1,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1569.0,3,118.0,3,0,0,0,0,0,0,0,0,0,0,1
1.0,1200.0,3,70.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2437.0,3,125.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1685.0,3,115.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3270.0,4,205.0,4,0,0,0,0,0,0,0,0,0,0,1
0.0,1130.0,2,68.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1715.0,2,100.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,2980.0,4,260.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1350.0,2,103.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,800.0,2,55.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,2400.0,3,220.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,3700.0,4,325.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1896.0,3,102.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1244.0,2,95.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2273.0,3,145.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,2,75.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1830.0,3,133.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1300.0,2,100.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1505.0,3,78.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,57.6,2,0,0,0,0,0,0,0,0,0,0,1
2.0,2159.0,3,120.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,1200.0,1,48.0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1340.0,2,71.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1750.0,2,89.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,1400.0,2,100.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1276.0,2,76.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,1450.0,2,90.0,2,0,0,0,0,0,0,0,0,0,0,1
0.0,6000.0,4,625.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1250.0,2,65.0,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2400.0,4,240.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,980.0,2,77.44,2,0,0,0,0,0,0,0,0,0,0,1
1.0,2500.0,4,140.0,3,0,0,0,0,0,0,0,0,0,0,1
0.0,3600.0,4,225.0,4,0,0,0,0,0,0,0,0,0,0,1
2.0,1340.0,2,85.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1100.0,2,75.0,3,0,0,0,0,0,0,0,0,0,0,1
2.0,750.0,2,40.0,2,0,0,0,0,0,0,0,0,0,0,1
2.0,1301.0,2,120.0,2,0,0,0,0,0,0,0,0,0,0,1
